,magistrature,AnnéeMagistrature,prénom,nom,surnom,genName,corps civique,corporation,prénomNN,nomNN,NomCompletNN
39,conseiller_des_bateliers,1414,Johanns,Meiger,,,echevinat,corporation_des_bateliers,Johanns,Meyer,her Johanns Meyer
40,conseiller_des_pelletiers,1414,Claus,Spirer,,,echevinat,corporation_des_pelletiers,Claus,Spirer,Claus Spirer
41,conseiller_des_charpentiers,1414,Peter,Haslach von,,,echevinat,corporation_des_charpentiers,Peter,von Hasela,Peter von Hasela
42,conseiller_des_crieurs_et_mesureurs_de_vin,1414,Jacob,"Kenen, zur",,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,Jacob,zur Kenen,Jacob zur Kenen
43,conseiller_des_cordonniers,1414,Johanns,Pfaue,,,echevinat,corporation_des_cordonniers,Johanns,Pfowe,Johanns Pfowe
44,conseiller_des_orfevres,1414,Blesin,Harnischer,,,echevinat,corporation_des_orfevres,Blesin,Harnscher,Blesin Harnscher
45,conseiller_des_marchands_de_grains,1414,Johanns,Berner,,,echevinat,corporation_des_marchands_de_grains,Hanns,Berner,Hanns Berner
46,conseiller_des_jardiniers,1414,Ludwig,Bock,,,echevinat,corporation_des_jardiniers,Ludman,Bock,Ludman Bock
47,conseiller_des_pêcheurs,1414,Johanns,Hug,Pfaffe,,echevinat,corporation_des_pêcheurs,Hanns,Hug,Hanns Hug genant Pfaffe
48,conseiller_des_barbiers_et_baigneurs,1414,Johanns,Albrecht,an der Schintbrucken,,echevinat,corporation_des_barbiers_et_baigneurs,Hanns,Albreht,Hanns Albreht an der Schintbrucken
49,conseiller_des_sauniers,1414,Ulrich,Gosse,,,echevinat,corporation_des_sauniers,Ulrich,Gosse,her Ulrich Gosse
50,conseiller_des_tisserands,1414,Diebolt,Mannertrieb,,,echevinat,corporation_des_tisserands,Diebolt,Mannertrib,Diebolt Mannertrib
51,conseiller_des_gourmets_et_courtiers,1414,Johanns,Diether,,,echevinat,corporation_des_gourmets_et_courtiers,Hanns,Diether,Hanns Diether
52,conseiller_des_charrons,1414,Ottemann,Pfluger,,,echevinat,corporation_des_charrons,Otteman,Pfluger,Otteman Pfluger
53,conseiller_des_regrattiers_cordiers_et_fruitiers,1414,Heintz,Burkhart,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,Heintz,Burghart,Heintz Burghart
54,conseiller_des_coltineurs_de_tonneaux,1414,Küntz,Stachel,,,echevinat,corporation_des_coltineurs_de_tonneaux,Cuntz,Stahel,Cuntz Stahel
55,conseiller_des_constructeurs_de_bateaux,1414,Lienhart,Bobst,,,echevinat,corporation_des_constructeurs_de_bateaux,Lienhart,Bopst,Lienhart Bopst
56,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,1414,Michel,Kutteltzheim,,,echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,Michel,Kutzelheim,Michel Kutzelheim der duchscherer
