,magistrature,AnnéeMagistrature,prénom,nom,surnom,genName,corps civique,corporation,prénomNN,nomNN,NomCompletNN
32,conseiller_des_drapiers,1416,Johanns,Renner,,,echevinat,corporation_des_drapiers,Hanns,Renner,Hanns Renner
33,conseiller_des_tonneliers,1416,Claus,Vetter,,,echevinat,corporation_des_tonneliers,Claus,Vetter,Claus Vetter
34,conseiller_des_tanneurs,1416,Johanns,Hanseler,,,echevinat,corporation_des_tanneurs,Hanns,Hannseler,Hanns Hannseler
35,conseiller_des_cabarretiers,1416,Johanns,Kraft,,,echevinat,corporation_des_cabarretiers,Hanns,Krafft,Hanns Krafft
36,conseiller_des_maçons,1416,Lauwel,Ruhlmann,,der eilter,echevinat,corporation_des_maçons,Lauwlin,Rͦuͦlman,Lauwlin Rͦuͦlman der eilter
37,conseiller_des_forgerons,1416,Claus,Schnipper,,,echevinat,corporation_des_forgerons,Claus,Snipper,Claus Snipper
38,conseiller_des_tailleurs,1416,Konrat,Arnolt,,,echevinat,corporation_des_tailleurs,Conrat,Arnolt,Conrat Arnolt
39,conseiller_des_bateliers,1416,Riffe,Siffermann,,,echevinat,corporation_des_bateliers,Rufelin,Syferman,Rufelin Syferman
40,conseiller_des_pelletiers,1416,Johanns,Rhinau,,,echevinat,corporation_des_pelletiers,Hanns,Rinowe,Hanns Rinowe
41,conseiller_des_charpentiers,1416,Dietrich,Klein,,,echevinat,corporation_des_charpentiers,Dietrich,Clein,Dietrich Clein
42,conseiller_des_crieurs_et_mesureurs_de_vin,1416,Jacob,"Kenen, zur",,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,Jacob,zͦuͦr Kenen,Jacob zͦuͦr Kenen
43,conseiller_des_cordonniers,1416,Heinrich,Müntzenberg,,,echevinat,corporation_des_cordonniers,Heinrich,Mùntzenberg,Heinrich Mùntzenberg
44,conseiller_des_orfevres,1416,Johanns,"Kriegsheim, von",Staheler,,echevinat,corporation_des_orfevres,Johanns,von Kriegesheim,Johanns von Kriegesheim genant Staheler
45,conseiller_des_marchands_de_grains,1416,Michel,Melbrühe,,,echevinat,corporation_des_marchands_de_grains,Michel,Melbrù,her Michel Melbrù
46,conseiller_des_jardiniers,1416,Johanns,Spete,,,echevinat,corporation_des_jardiniers,Hanns,Spete,Hanns Spete
47,conseiller_des_pêcheurs,1416,Schweicker,,,der eilter,echevinat,corporation_des_pêcheurs,Swicker,,Swicker der eilter
48,conseiller_des_barbiers_et_baigneurs,1416,Johanns,"Schluch, im",,,echevinat,corporation_des_barbiers_et_baigneurs,Hanns,am Sluch,Hanns am Sluch
49,conseiller_des_sauniers,1416,Ulrich,Gosse,,,echevinat,corporation_des_sauniers,Uͦlrich,Gosse,her Uͦlrich Gosse
50,conseiller_des_tisserands,1416,Claus,Ingenheim,,,echevinat,corporation_des_tisserands,Claus,Ingenheim,Claus Ingenheim
51,conseiller_des_gourmets_et_courtiers,1416,Heinrich,"Nothalden, von",,,echevinat,corporation_des_gourmets_et_courtiers,Heinrich,von Nothalden,Heinrich von Nothalden
52,conseiller_des_charrons,1416,Hug,Dreitzehn,,,echevinat,corporation_des_charrons,Hug,Dritzehen,Hug Dritzehen
53,conseiller_des_regrattiers_cordiers_et_fruitiers,1416,Lauwel,Hühnerer,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,Lauwlin,Huͤnrer,Lauwlin Huͤnrer
54,conseiller_des_coltineurs_de_tonneaux,1416,Claus,"Willgottheim, von",,,echevinat,corporation_des_coltineurs_de_tonneaux,Claus,von Wilgotheim,Claus von Wilgotheim
55,conseiller_des_constructeurs_de_bateaux,1416,Lienhart,Bobst,,,echevinat,corporation_des_constructeurs_de_bateaux,Leonhart,Bobst,Leonhart Bobst
56,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,1416,Burkhart,"Buchswiller, von",,,echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,Burcklin,von Buhßwilre,Burcklin von Buhßwilre der duͦchscherer
