,magistrature,AnnéeMagistrature,prénom,nom,surnom,genName,corps civique,corporation,prénomNN,nomNN,surnomNN,NomCompletNN
17,conseiller_des_constaffel,1405,Reimbolt,Schwarber,,,constoffeler,,Reimbolt,Swarber,,Reimbolt Swarber
18,conseiller_des_constaffel,1405,Hug,"Kühnheim, von",,,constoffeler,,Hug,von Cünheim,,Hug von Cünheim
19,conseiller_des_constaffel,1405,Gosse,Rebestock,,,constoffeler,,Gosse,Rebstock,,Gosse Rebstock
20,conseiller_des_constaffel,1405,Wernher,Sturm,,,constoffeler,,Wernher,Sturm,,Wernher Sturm
21,conseiller_des_constaffel,1405,Bernhart,Bock,,,constoffeler,,Bernhart,Bock,,Bernhart Bock
22,conseiller_des_constaffel,1405,Wilhelm,Twinger,,,constoffeler,,Wilhelm,Twinger,,Wilhelm Twinger
23,conseiller_des_constaffel,1405,Johanns,"Heiligenstein, von",,,constoffeler,,Johanns,von Heiligenstein,,Johanns von Heiligenstein
24,conseiller_des_constaffel,1405,Eberhart,Schöneck,,,constoffeler,,Eberhart,von Schönneck,,Eberhart von Schönneck
25,conseiller_des_constaffel,1405,Claus,"Winterthur, von",,,constoffeler,,Claus,von Wintertur,,Claus von Wintertur
26,conseiller_des_constaffel,1405,Walther,Bauman,,,constoffeler,,Walther,Buman,,Walther Buman
27,conseiller_des_constaffel,1405,Rudolff,Schwenninger,,,constoffeler,,Rüdolff,Sweinniger,,Rüdolff Sweinniger
28,conseiller_des_constaffel,1405,Johanns,Hesse,,,constoffeler,,Johanns,Hesse,,"Johanns Hesse, Hesseman Hessen sun"
29,conseiller_des_marchands,1405,Erhart,"Rottweil, von",,,echevinat,corporation_des_marchands,Erhart,von Rotwil,,Erhart von Rotwil
30,conseiller_des_boulangers,1405,Wernher,"Hagenau, von",,,echevinat,corporation_des_boulangers,Wernlin,von Hagenowe,,Wernlin von Hagenowe
31,conseiller_des_bouchers,1405,Wilhelm,"Berse, von",,,echevinat,corporation_des_bouchers,Wilhelm,von Berse,,Wilhelm von Berse
32,conseiller_des_drapiers,1405,Johanns,Heilmann,,,echevinat,corporation_des_drapiers,Johanns,Heilman,,her Johanns Heilman
33,conseiller_des_tonneliers,1405,Walther,Schanlit,,,echevinat,corporation_des_tonneliers,Walther,Schanlit,,Walther Schanlit
34,conseiller_des_tanneurs,1405,Fritsch,Weissgerber,,,echevinat,corporation_des_tanneurs,Fritsch,Wisgerwer,,Fritsch Wisgerwer
35,conseiller_des_cabaretiers,1405,Claus,Wormser,,,echevinat,corporation_des_cabaretiers,Claus,Wurmsser,,Claus Wurmsser
36,conseiller_des_maçons,1405,Erhart,"Hagenau, von",,,echevinat,corporation_des_maçons,Erhart,von Hagenowe,,Erhart von Hagenowe
37,conseiller_des_forgerons,1405,Eberhart,Stegemann,,,echevinat,corporation_des_forgerons,Eberlin,Stegeman,,Eberlin Stegeman
38,conseiller_des_tailleurs,1405,Heintz,Schön,,,echevinat,corporation_des_tailleurs,Heintz,Schön,,Heintz Schön
39,conseiller_des_bateliers,1405,Peter,Sünner,,,echevinat,corporation_des_bateliers,Peter,Sünner,,her Peter Sünner
40,conseiller_des_pelletiers,1405,Heintz,Seelose,,,echevinat,corporation_des_pelletiers,Heintzman,Selose,,Heintzman Selose
41,conseiller_des_charpentiers,1405,Obrecht,,der Lange,,echevinat,corporation_des_charpentiers,Obreht,,der lang,der lang Obreht
42,conseiller_des_crieurs_et_mesureurs_de_vin,1405,Claus,Hechde,,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,Claus,Hechde,,Claus Hechde
43,conseiller_des_cordonniers,1405,Johanns,Laubeck,,,echevinat,corporation_des_cordonniers,Johanns,Loubeck,,Johanns Loubeck
44,conseiller_des_orfevres,1405,Claus,Arge,,,echevinat,corporation_des_orfevres,Claus,Arge,,Claus Arge
45,conseiller_des_marchands_de_grains,1405,Claus,Melbrühe,,,echevinat,corporation_des_marchands_de_grains,Claus,Melbrü,,Claus Melbrü
46,conseiller_des_jardiniers,1405,Peter,Wintzler,,,echevinat,corporation_des_jardiniers,Peter,Wintzler,,Peter Wintzler
47,conseiller_des_pêcheurs,1405,Johanns,Lamb,,,echevinat,corporation_des_pêcheurs,Hanns,Lamb,,Hanns Lamb
48,conseiller_des_barbiers_et_baigneurs,1405,Marx,Rohrer,,,echevinat,corporation_des_barbiers_et_baigneurs,Marx,Rorer,,Marx Rorer
49,conseiller_des_sauniers,1405,Claus,Messerer,,,echevinat,corporation_des_sauniers,Claus,Messerer,,Claus Messerer
50,conseiller_des_tisserands,1405,Uhlmann,Frei,,,echevinat,corporation_des_tisserands,Üllin,Frye,,Üllin Frye
51,conseiller_des_gourmets_et_courtiers,1405,Johanns,Diether,,,echevinat,corporation_des_gourmets_et_courtiers,Hanns,Diether,,Hanns Diether
52,conseiller_des_charrons,1405,Claus,Dingsheim,,,echevinat,corporation_des_charrons,Claus,Dingesheim,,Claus Dingesheim
53,conseiller_des_regrattiers_cordiers_et_fruitiers,1405,Hug,Fritschmann,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,Hug,Fritschman,,Hug Fritschman
54,conseiller_des_coltineurs_de_tonneaux,1405,Küntz,Stachel,,,echevinat,corporation_des_coltineurs_de_tonneaux,Cüntz,Stahel,,Cüntz Stahel
55,conseiller_des_constructeurs_de_bateaux,1405,Hug,Klige,,,echevinat,corporation_des_constructeurs_de_bateaux,Hug,Klye,,Hug Klye
56,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,1405,Walther,Ölmann,,,echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,Walther,Oleman,,Walther Oleman
