,magistrature,AnnéeMagistrature,prénom,nom,surnom,genName,corps civique,corporation,prénomNN,nomNN,NomCompletNN
22,conseiller_des_forgerons,1463,Ludwig,Kannengiesser,,,echevinat,corporation_des_forgerons,Ludeman,Kannengiesser,Ludeman Kannengiesser
23,conseiller_des_tailleurs,1463,Johanns,Krosswiller,,,echevinat,corporation_des_tailleurs,Hanns,Croßwilre,Hanns Croßwilre
24,conseiller_des_bateliers,1463,Heinrich,Bisinger,,,echevinat,corporation_des_bateliers,Heinrich,Bisinger,Heinrich Bisinger
25,conseiller_des_pelletiers,1463,Walther,Vogt,,,echevinat,corporation_des_pelletiers,Walther,Vogt,Walther Vogt
26,conseiller_des_charpentiers,1463,Claus,Bösch,,,echevinat,corporation_des_charpentiers,Claus,Boͤsche,Claus Boͤsche
27,conseiller_des_crieurs_et_mesureurs_de_vin,1463,Adam,Weipolt,,,echevinat,corporation_des_crieurs_et_mesureurs_de_vin,Adam,Wipolt,Adam Wipolt
28,conseiller_des_cordonniers,1463,Konrat,Bitsch,,,echevinat,corporation_des_cordonniers,Conrat,von Bitsch,Conrat von Bitsch
29,conseiller_des_orfevres,1463,Jacob,Gisebrecht,,,echevinat,corporation_des_orfevres,Jacob,Gisebreht,Jacob Gisebreht
30,conseiller_des_marchands_de_grains,1463,Claus,Dossenheim,,,echevinat,corporation_des_marchands_de_grains,Claus,Dohssenheim,Claus Dohssenheim
31,conseiller_des_jardiniers,1463,Friedrich,Wolff,,,echevinat,corporation_des_jardiniers,Fridrich,Wolff,Fridrich Wolff
32,conseiller_des_pêcheurs,1463,Heinrich,Metziger,,,echevinat,corporation_des_pêcheurs,Heinrich,Metziger,Heinrich Metziger
33,conseiller_des_barbiers_et_baigneurs,1463,Peter,Scheubelin,,,echevinat,corporation_des_barbiers_et_baigneurs,Peter,Schùbel,Peter Schùbel
34,conseiller_des_sauniers,1463,Johanns,Herbst,,,echevinat,corporation_des_sauniers,Hanns,Herbst,Hanns Herbst
35,conseiller_des_tisserands,1463,Johanns,Umb und Umb,,,echevinat,corporation_des_tisserands,Hanns,Umb und Umb,Hanns Umb und Umb
36,conseiller_des_gourmets_et_courtiers,1463,Friedrich,Seidenfaden,,,echevinat,corporation_des_gourmets_et_courtiers,Fridel,Sidenfaden,Fridel Sidenfaden
37,conseiller_des_charrons,1463,Johanns,Spielmann,,,echevinat,corporation_des_charrons,Hanns,Spilman,Hanns Spilman
38,conseiller_des_regrattiers_cordiers_et_fruitiers,1463,Claus,Schoffmeiger,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,Claus,Schoffmeiger,Claus Schoffmeiger
39,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,1463,Claus,Habermüller,,,echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,Claus,Habermùller,Claus Habermùller
