,magistrature,AnnéeMagistrature,prénom,nom,surnom,genName,corps civique,corporation,prénomNN,nomNN,NomCompletNN
44,conseiller_des_marchands_de_grains,1415,Claus,Melbrühe,,,echevinat,corporation_des_marchands_de_grains,Claus,Melbruͤge,Claus Melbruͤge
45,conseiller_des_jardiniers,1415,Johanns,Martin,,,echevinat,corporation_des_jardiniers,Hanns,Martin,Hanns Martin
46,conseiller_des_pêcheurs,1415,Heintz,Roser,,,echevinat,corporation_des_pêcheurs,Heintzman,Roser,Heintzman Roser
47,conseiller_des_barbiers_et_baigneurs,1415,Marx,Rohrer,,,echevinat,corporation_des_barbiers_et_baigneurs,Marx,Rorer,Marx Rorer
48,conseiller_des_sauniers,1415,Johanns,Saltzmütter,,,echevinat,corporation_des_sauniers,Hanns,Saltzmuͤtter,Hanns Saltzmuͤtter
49,conseiller_des_tisserands,1415,Küntz,Ingenheim,,,echevinat,corporation_des_tisserands,Cuͦntz,Ingenheim,Cuͦntz Ingenheim
50,conseiller_des_gourmets_et_courtiers,1415,Bechtolt,Dolde,,,echevinat,corporation_des_gourmets_et_courtiers,Behtolt,Dolde,Behtolt Dolde
51,conseiller_des_charrons,1415,Claus,Wernher,,,echevinat,corporation_des_charrons,Claus,Wernher,Claus Wernher
52,conseiller_des_regrattiers_cordiers_et_fruitiers,1415,Claus,Giger,,,echevinat,corporation_des_regrattiers_cordiers_et_fruitiers,Claus,Giger,Claus Giger
53,conseiller_des_coltineurs_de_tonneaux,1415,Claus,Voltz,,,echevinat,corporation_des_coltineurs_de_tonneaux,Claus,Voltz,Claus Voltz
54,conseiller_des_constructeurs_de_bateaux,1415,Hug,Klige,,,echevinat,corporation_des_constructeurs_de_bateaux,Hug,Klye,Hug Klye
55,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,1415,Walther,Reichwein,,,echevinat,corporation_des_huiliers_meuniers_et_tondeurs_de_draps,Walther,Richwin,Walther Richwin der olman
