Source,Target,nature_lien,label
aves_aa_4R_auth_0033,1405,conseiller_des_bateliers,"sünner, peter"
aves_aa_4R_auth_0033,1409,conseiller_des_bateliers,"sünner, peter"
aves_aa_4R_auth_0033,1411,conseiller_des_bateliers,"sünner, peter"
aves_aa_4R_auth_0034,1401,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1403,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1405,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1409,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1411,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1413,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1417,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1419,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1420,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1422,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1424,conseiller_des_marchands,"barpfennig, ruhlemann"
aves_aa_4R_auth_0034,1426,ammeister,"barpfennig, ruhlemann"
aves_aa_4R_auth_0035,1401,conseiller_des_boulangers,
aves_aa_4R_auth_0035,1404,conseiller_des_boulangers,
aves_aa_4R_auth_0035,1408,conseiller_des_boulangers,
aves_aa_4R_auth_0036,1401,conseiller_des_bouchers,"berse, von, wilhelm"
aves_aa_4R_auth_0036,1405,conseiller_des_bouchers,"berse, von, wilhelm"
aves_aa_4R_auth_0036,1409,conseiller_des_bouchers,"berse, von, wilhelm"
aves_aa_4R_auth_0037,1401,conseiller_des_drapiers,"herbst, johanns"
aves_aa_4R_auth_0037,1408,conseiller_des_drapiers,"herbst, johanns"
aves_aa_4R_auth_0038,1401,conseiller_des_tonneliers,"langneffe, johanns"
aves_aa_4R_auth_0039,1401,conseiller_des_tanneurs,"hanseler, johanns"
aves_aa_4R_auth_0039,1406,conseiller_des_tanneurs,"hanseler, johanns"
aves_aa_4R_auth_0039,1416,conseiller_des_tanneurs,"hanseler, johanns"
aves_aa_4R_auth_0039,1424,conseiller_des_tanneurs,"hanseler, johanns"
aves_aa_4R_auth_0040,1401,conseiller_des_cabaretiers,"kranich, heinrich"
aves_aa_4R_auth_0040,1402,conseiller_des_cabaretiers,"kranich, heinrich"
aves_aa_4R_auth_0040,1409,conseiller_des_cabaretiers,"kranich, heinrich"
aves_aa_4R_auth_0040,1413,conseiller_des_cabaretiers,"kranich, heinrich"
aves_aa_4R_auth_0040,1423,conseiller_des_cabaretiers,"kranich, heinrich"
aves_aa_4R_auth_0041,1401,conseiller_des_maçons,"gans, johanns"
aves_aa_4R_auth_0041,1410,conseiller_des_maçons,"gans, johanns"
aves_aa_4R_auth_0041,1414,conseiller_des_maçons,"gans, johanns"
aves_aa_4R_auth_0041,1419,conseiller_des_maçons,"gans, johanns"
aves_aa_4R_auth_0042,1401,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0042,1410,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0042,1420,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0042,1423,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0042,1427,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0042,1430,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0042,1434,conseiller_des_forgerons,"trüchtersheim, von, eberhart"
aves_aa_4R_auth_0043,1401,conseiller_des_tailleurs,
aves_aa_4R_auth_0044,1401,conseiller_des_bateliers,"nellesheim, johanns"
aves_aa_4R_auth_0044,1402,conseiller_des_bateliers,"nellesheim, johanns"
aves_aa_4R_auth_0045,1401,conseiller_des_charpentiers,"seelose, heintz"
aves_aa_4R_auth_0046,1401,conseiller_des_pelletiers,"münch, ottemann"
aves_aa_4R_auth_0046,1403,conseiller_des_pelletiers,"münch, ottemann"
aves_aa_4R_auth_0047,1401,conseiller_des_crieurs_et_mesureurs_de_vin,"beildeck, fritsch"
aves_aa_4R_auth_0048,1401,conseiller_des_cordonniers,
aves_aa_4R_auth_0049,1401,conseiller_des_orfevres,"henneckin, claus"
aves_aa_4R_auth_0050,1401,conseiller_des_marchands_de_grains,"rhinau, andres"
aves_aa_4R_auth_0051,1401,conseiller_des_jardiniers,"stacheler, johanns"
aves_aa_4R_auth_0052,1401,conseiller_des_pêcheurs,
aves_aa_4R_auth_0053,1401,conseiller_des_barbiers_et_baigneurs,"pfennigmann, johanns"
aves_aa_4R_auth_0053,1413,conseiller_des_barbiers_et_baigneurs,"pfennigmann, johanns"
aves_aa_4R_auth_0054,1401,conseiller_des_sauniers,"saltzmütter, johanns"
aves_aa_4R_auth_0054,1409,conseiller_des_sauniers,"saltzmütter, johanns"
aves_aa_4R_auth_0054,1415,conseiller_des_sauniers,"saltzmütter, johanns"
aves_aa_4R_auth_0055,1401,conseiller_des_tisserands,"dolde, johanns"
aves_aa_4R_auth_0055,1417,conseiller_des_tisserands,"dolde, johanns"
aves_aa_4R_auth_0056,1401,conseiller_des_gourmets_et_courtiers,"schrotbanck, walther"
aves_aa_4R_auth_0056,1406,conseiller_des_gourmets_et_courtiers,"schrotbanck, walther"
aves_aa_4R_auth_0056,1413,conseiller_des_gourmets_et_courtiers,"schrotbanck, walther"
aves_aa_4R_auth_0056,1423,conseiller_des_gourmets_et_courtiers,"schrotbanck, walther"
aves_aa_4R_auth_0057,1401,conseiller_des_charrons,
aves_aa_4R_auth_0058,1401,conseiller_des_regrattiers_cordiers_et_fruitiers,"kleinhanns, diethmar"
aves_aa_4R_auth_0059,1401,conseiller_des_coltineurs_de_tonneaux,"kornbick, claus"
aves_aa_4R_auth_0060,1401,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1404,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1406,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1408,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1410,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1412,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1414,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1416,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1419,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1422,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0060,1424,conseiller_des_constructeurs_de_bateaux,"bobst, lienhart"
aves_aa_4R_auth_0061,1401,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,"ölmann, walther"
aves_aa_4R_auth_0061,1403,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,"ölmann, walther"
aves_aa_4R_auth_0061,1405,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,"ölmann, walther"
aves_aa_4R_auth_0061,1410,conseiller_des_huiliers_meuniers_et_tondeurs_de_draps,"ölmann, walther"
aves_aa_4R_auth_0062,1402,conseiller_des_marchands,"barpfennig, johanns"
aves_aa_4R_auth_0062,1404,conseiller_des_marchands,"barpfennig, johanns"
aves_aa_4R_auth_0062,1416,conseiller_des_marchands,"barpfennig, johanns"
aves_aa_4R_auth_0062,1418,conseiller_des_marchands,"barpfennig, johanns"
aves_aa_4R_auth_0062,1423,conseiller_des_marchands,"barpfennig, johanns"
aves_aa_4R_auth_0063,1402,conseiller_des_boulangers,
aves_aa_4R_auth_0064,1402,conseiller_des_drapiers,"färber, johanns"
aves_aa_4R_auth_0065,1402,conseiller_des_tonneliers,"heinrich, johanns"
aves_aa_4R_auth_0066,1402,conseiller_des_tanneurs,"stumpf, heintz"
aves_aa_4R_auth_0067,1402,conseiller_des_maçons,"bergheim, johanns"
aves_aa_4R_auth_0068,1402,conseiller_des_forgerons,"sporer, stefan"
aves_aa_4R_auth_0068,1406,conseiller_des_forgerons,"sporer, stefan"
aves_aa_4R_auth_0068,1409,conseiller_des_forgerons,"sporer, stefan"
aves_aa_4R_auth_0068,1412,conseiller_des_forgerons,"sporer, stefan"
aves_aa_4R_auth_0068,1414,conseiller_des_forgerons,"sporer, stefan"
aves_aa_4R_auth_0068,1419,conseiller_des_forgerons,"sporer, stefan"
aves_aa_4R_auth_0069,1402,conseiller_des_tailleurs,"schön, heintz"
aves_aa_4R_auth_0069,1405,conseiller_des_tailleurs,"schön, heintz"
aves_aa_4R_auth_0070,1402,conseiller_des_charpentiers,
aves_aa_4R_auth_0070,1405,conseiller_des_charpentiers,
aves_aa_4R_auth_0070,1410,conseiller_des_charpentiers,
aves_aa_4R_auth_0071,1402,conseiller_des_cordonniers,"schultheiss, küntz"
aves_aa_4R_auth_0072,1402,conseiller_des_orfevres,"klammann, andres"
aves_aa_4R_auth_0073,1402,conseiller_des_marchands_de_grains,"rickersheim, küntz"
aves_aa_4R_auth_0074,1402,conseiller_des_jardiniers,"bock, johanns"
aves_aa_4R_auth_0075,1402,conseiller_des_pêcheurs,"lamb, hensel"
aves_aa_4R_auth_0076,1402,conseiller_des_barbiers_et_baigneurs,"obrecht, johanns"
aves_aa_4R_auth_0076,1424,conseiller_des_barbiers_et_baigneurs,"obrecht, johanns"
aves_aa_4R_auth_0077,1402,conseiller_des_sauniers,"schmied, lienhart"
aves_aa_4R_auth_0077,1408,conseiller_des_sauniers,"schmied, lienhart"
aves_aa_4R_auth_0078,1402,conseiller_des_tisserands,"ingenheim, claus"
aves_aa_4R_auth_0078,1413,conseiller_des_tisserands,"ingenheim, claus"
aves_aa_4R_auth_0078,1416,conseiller_des_tisserands,"ingenheim, claus"
aves_aa_4R_auth_0079,1402,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0079,1409,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0079,1412,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0079,1422,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0079,1434,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0080,1402,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0080,1409,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0080,1412,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0080,1422,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0080,1434,conseiller_des_gourmets_et_courtiers,"schenck, johanns"
aves_aa_4R_auth_0081,1402,conseiller_des_charrons,"steck, johanns"
aves_aa_4R_auth_0082,1402,conseiller_des_regrattiers_cordiers_et_fruitiers,"steingewerck, claus"
aves_aa_4R_auth_0082,1404,conseiller_des_regrattiers_cordiers_et_fruitiers,"steingewerck, claus"
aves_aa_4R_auth_0082,1408,conseiller_des_regrattiers_cordiers_et_fruitiers,"steingewerck, claus"
aves_aa_4R_auth_0083,1402,conseiller_des_coltineurs_de_tonneaux,"mörlin, johanns"
aves_aa_4R_auth_0083,1406,conseiller_des_coltineurs_de_tonneaux,"mörlin, johanns"
aves_aa_4R_auth_0084,1402,conseiller_des_constructeurs_de_bateaux,"altheim, claus"
aves_aa_4R_auth_0085,1403,ammeister,"heilmann, johanns"
aves_aa_4R_auth_0085,1405,conseiller_des_drapiers,"heilmann, johanns"
aves_aa_4R_auth_0085,1407,ammeister,"heilmann, johanns"
aves_aa_4R_auth_0085,1409,conseiller_des_drapiers,"heilmann, johanns"
aves_aa_4R_auth_0085,1411,ammeister,"heilmann, johanns"
aves_aa_4R_auth_0085,1413,conseiller_des_drapiers,"heilmann, johanns"
aves_aa_4R_auth_0085,1415,conseiller_des_drapiers,"heilmann, johanns"
aves_aa_4R_auth_0085,1417,conseiller_des_drapiers,"heilmann, johanns"
aves_aa_4R_auth_0085,1419,conseiller_des_drapiers,"heilmann, johanns"
aves_aa_4R_auth_0086,1403,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1410,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1413,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1422,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1424,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1425,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1425,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1427,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1429,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1431,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1433,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1434,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1436,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1438,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1440,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1441,ammeister,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1443,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1445,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0086,1447,conseiller_des_boulangers,"geispoltzheim, von, jacob"
aves_aa_4R_auth_0087,1403,conseiller_des_bouchers,"müseler, peter"
aves_aa_4R_auth_0087,1406,conseiller_des_bouchers,"müseler, peter"
aves_aa_4R_auth_0087,1413,conseiller_des_bouchers,"müseler, peter"
aves_aa_4R_auth_0087,1415,conseiller_des_bouchers,"müseler, peter"
aves_aa_4R_auth_0088,1403,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1483,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1484,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1487,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1488,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1493,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1494,conseiller_des_drapiers,"armbruster, obrecht"
aves_aa_4R_auth_0088,1499,ammeister,"armbruster, obrecht"
aves_aa_4R_auth_0089,1403,conseiller_des_tonneliers,"küntzlin, diethmar"
aves_aa_4R_auth_0090,1403,conseiller_des_tanneurs,"kirwiller, von, gerbot"
aves_aa_4R_auth_0091,1403,conseiller_des_cabaretiers,"wassicher, heilmann"
aves_aa_4R_auth_0091,1411,conseiller_des_cabaretiers,"wassicher, heilmann"
aves_aa_4R_auth_0092,1403,conseiller_des_maçons,"ruhlmann, lauwel"
aves_aa_4R_auth_0092,1409,conseiller_des_maçons,"ruhlmann, lauwel"
aves_aa_4R_auth_0092,1416,conseiller_des_maçons,"ruhlmann, lauwel"
aves_aa_4R_auth_0093,1403,conseiller_des_forgerons,"lorer, hermann"
aves_aa_4R_auth_0094,1403,conseiller_des_tailleurs,"miltenberg, johanns"
aves_aa_4R_auth_0095,1403,conseiller_des_charpentiers,"vogt, johanns"
aves_aa_4R_auth_0096,1403,conseiller_des_crieurs_et_mesureurs_de_vin,"beildeck, jacob"
aves_aa_4R_auth_0097,1403,conseiller_des_cordonniers,"herring, oberlin"
aves_aa_4R_auth_0097,1406,conseiller_des_cordonniers,"herring, oberlin"
aves_aa_4R_auth_0097,1409,conseiller_des_cordonniers,"herring, oberlin"
aves_aa_4R_auth_0097,1412,conseiller_des_cordonniers,"herring, oberlin"
aves_aa_4R_auth_0098,1403,conseiller_des_orfevres,"waltenheim, johanns"
aves_aa_4R_auth_0099,1403,conseiller_des_marchands_de_grains,"melbrühe, michel"
aves_aa_4R_auth_0099,1410,ammeister,"melbrühe, michel"
aves_aa_4R_auth_0099,1412,conseiller_des_marchands_de_grains,"melbrühe, michel"
aves_aa_4R_auth_0099,1414,ammeister,"melbrühe, michel"
aves_aa_4R_auth_0099,1416,conseiller_des_marchands_de_grains,"melbrühe, michel"
aves_aa_4R_auth_0099,1418,conseiller_des_marchands_de_grains,"melbrühe, michel"
aves_aa_4R_auth_0100,1403,conseiller_des_jardiniers,"martin, johanns"
aves_aa_4R_auth_0100,1415,conseiller_des_jardiniers,"martin, johanns"
aves_aa_4R_auth_0101,1403,conseiller_des_pêcheurs,"mönchelin, küntz"
aves_aa_4R_auth_0101,1406,conseiller_des_pêcheurs,"mönchelin, küntz"
aves_aa_4R_auth_0101,1419,conseiller_des_pêcheurs,"mönchelin, küntz"
aves_aa_4R_auth_0102,1403,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1405,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1415,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1429,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1435,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1437,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1439,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1441,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1445,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1447,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0102,1455,conseiller_des_barbiers_et_baigneurs,"rohrer, marx"
aves_aa_4R_auth_0103,1403,conseiller_des_sauniers,"rüllin, claus"
aves_aa_4R_auth_0103,1417,conseiller_des_sauniers,"rüllin, claus"
aves_aa_4R_auth_0104,1403,conseiller_des_tisserands,"wecker, jeckel"
aves_aa_4R_auth_0105,1403,conseiller_des_gourmets_et_courtiers,"nesselbach, erhart"
aves_aa_4R_auth_0106,1403,conseiller_des_regrattiers_cordiers_et_fruitiers,"hühnerer, lauwel"
aves_aa_4R_auth_0106,1416,conseiller_des_regrattiers_cordiers_et_fruitiers,"hühnerer, lauwel"
aves_aa_4R_auth_0106,1420,conseiller_des_regrattiers_cordiers_et_fruitiers,"hühnerer, lauwel"
aves_aa_4R_auth_0107,1403,conseiller_des_constructeurs_de_bateaux,"altheim, jacob"
aves_aa_4R_auth_0108,1404,conseiller_des_bouchers,"friedel, lauwel"
aves_aa_4R_auth_0109,1404,conseiller_des_drapiers,"wingersheim, peter"
aves_aa_4R_auth_0110,1404,conseiller_des_tonneliers,"kammerer, johanns"
